7352,Mahdia Airport,Mahdia,Guyana,MHA,SYMD,-4,America/Guyana
7353,Dr Augusto Roberto Fuster International Airport,Pedro Juan Caballero,Paraguay,PJC,SGPJ,-4,America/Asuncion
7355,Los Colonizadores Airport,Saravena,Colombia,RVE,SKSA,-5,America/Bogota
7360,El Bagre Airport,El Bagre,Colombia,EBG,SKEB,-5,America/Bogota
7361,Juan H White Airport,Caucasia,Colombia,CAQ,SKCU,-5,America/Bogota
7362,Mandinga Airport,Condoto,Colombia,COG,SKCD,-5,America/Bogota
7363,Golfo de Morrosquillo Airport,Tolu,Colombia,TLU,SKTL,-5,America/Bogota
7364,Cabo Frio Airport,Cabo Frio,Brazil,CFB,SBCB,-3,America/Sao_Paulo
7368,Gurupi Airport,Gurupi,Brazil,GRP,SWGI,-3,America/Fortaleza
7369,Santana do Araguaia Airport,Santana do Araguaia,Brazil,CMP,SNKE,-3,America/Belem
7370,Breves Airport,Breves,Brazil,BVS,SNVS,-3,America/Belem
7371,Soure Airport,Soure,Brazil,SFK,SNSW,-3,America/Belem
7372,Parintins Airport,Parintins,Brazil,PIN,SWPI,-4,America/Boa_Vista
7373,Barreiras Airport,Barreiras,Brazil,BRA,SNBR,-3,America/Fortaleza
7374,Santa Terezinha Airport,Santa Terezinha,Brazil,STZ,SWST,-4,America/Campo_Grande
7378,Fazenda Colen Airport,Lucas do Rio Verde,Brazil,LVR,SWFE,-4,America/Campo_Grande
7379,Franca Airport,Franca,Brazil,FRC,SIMK,-3,America/Sao_Paulo
7380,Dourados Airport,Dourados,Brazil,DOU,SSDO,-4,America/Campo_Grande
7382,Maestro Marinho Franco Airport,Rondonopolis,Brazil,ROO,SWRD,-4,America/Campo_Grande
7383,Tancredo Thomas de Faria Airport,Guarapuava,Brazil,GPB,SBGU,-3,America/Sao_Paulo
7384,Santa Terezinha Airport,Joacaba,Brazil,JCB,SSJA,-3,America/Sao_Paulo
7394,General Leite de Castro Airport,Rio Verde,Brazil,RVD,SWLC,-3,America/Sao_Paulo
7395,Romeu Zema Airport,Araxa,Brazil,AAX,SBAX,-3,America/Sao_Paulo
7397,Borba Airport,Borba,Brazil,RBB,SWBR,-4,America/Boa_Vista
7398,Coari Airport,Coari,Brazil,CIZ,SWKO,-4,America/Boa_Vista
7399,Barcelos Airport,Barcelos,Brazil,BAZ,SWBC,-4,America/Boa_Vista
7406,Diamantino Airport,Diamantino,Brazil,DMT,SWDM,-4,America/Campo_Grande
7407,Guanambi Airport,Guanambi,Brazil,GNM,SNGI,-3,America/Fortaleza
7408,Tsletsi Airport,Djelfa,Algeria,QDJ,DAFI,1,Africa/Algiers
7409,Nzagi Airport,Nzagi,Angola,NZA,FNZG,1,Africa/Luanda
7411,Lucapa Airport,Lucapa,Angola,LBZ,FNLK,1,Africa/Luanda
7413,Am Timan Airport,Am Timan,Chad,AMC,FTTN,1,Africa/Ndjamena
7414,Shark El Oweinat International Airport,Sharq Al-Owainat,Egypt,GSQ,HEOW,2,Africa/Cairo
7415,Eastern WV Regional Airport/Shepherd Field,Martinsburg,United States,MRB,KMRB,-5,America/New_York
7416,Awassa Airport,Awasa,Ethiopia,AWA,HALA,3,Africa/Addis_Ababa
7417,Wilwal International Airport,Jijiga,Ethiopia,JIJ,HAJJ,3,Africa/Addis_Ababa
7418,Mekane Selam Airport,Mekane Selam,Ethiopia,MKS,HAMA,3,Africa/Addis_Ababa
7419,Debra Marcos Airport,Debre Marqos,Ethiopia,DBM,HADM,3,Africa/Addis_Ababa
7420,Debre Tabor Airport,Debre Tabor,Ethiopia,DBT,HADT,3,Africa/Addis_Ababa
7421,Harar Meda Airport,Debre Zeyit,Ethiopia,QHR,HAHM,3,Africa/Addis_Ababa
7422,Robe Airport,Goba,Ethiopia,GOB,HAGB,3,Africa/Addis_Ababa
7423,Mayumba Airport,Mayumba,Gabon,MYB,FOOY,1,Africa/Libreville
7424,Mara Serena Lodge Airstrip,Masai Mara,Kenya,MRE,HKMS,3,Africa/Nairobi
7427,Rumbek Airport,Rumbek,Sudan,RBX,HSMK,3,Africa/Juba
7429,Cape Palmas Airport,Greenville,Liberia,CPA,GLCP,0,Africa/Monrovia
7442,Ouro Sogui Airport,Matam,Senegal,MAX,GOSM,0,Africa/Dakar
7443,Bird Island Airport,Bird Island,Seychelles,BDI,FSSB,4,\N
7446,Wadi Halfa Airport,Wadi Halfa,Sudan,WHF,HSSW,3,Africa/Khartoum
7450,Bugungu Airport,Pakuba,Uganda,PAF,HUPA,3,Africa/Kampala
7453,Hatay Airport,Hatay,Turkey,HTY,LTDA,3,Europe/Istanbul
7456,Raivavae Airport,Raivavae,French Polynesia,RVV,NTAV,-10,Pacific/Tahiti
7459,Lleida-Alguaire Airport,Lleida,Spain,ILD,LEDA,1,Europe/Madrid
7464,Bildudalur Airport,Bildudalur,Iceland,BIU,BIBD,0,Atlantic/Reykjavik
7468,Inishmaan Aerodrome,Inishmaan,Ireland,IIA,EIMN,0,Europe/Dublin
7469,Ak Bashat Airport,Taldykorgan,Kazakhstan,TDK,UAAT,6,Asia/Bishkek
7470,Ulgii Mongolei Airport,Olgii,Mongolia,ULG,ZMUL,7,Asia/Hovd
7473,Vologda Airport,Vologda,Russia,VGD,ULWW,3,Europe/Moscow
7480,Leshukonskoye Airport,Arkhangelsk,Russia,LDG,ULAL,3,Europe/Moscow
7488,Huesca/Pirineos Airport,Huesca,Spain,HSK,LEHC,1,Europe/Madrid
7489,Ciudad Real Central Airport,Ciudad Real,Spain,CQM,LERL,1,Europe/Madrid
7490,Al Najaf International Airport,Najaf,Iraq,NJF,ORNI,3,Asia/Baghdad
7492,Colonsay Airstrip,Colonsay,United Kingdom,CSA,EGEY,0,Europe/London
7494,Rock Hill - York County Airport,Rock Hill,United States,RKH,KUZA,-5,America/New_York
7495,Allegheny County Airport,Pittsburgh,United States,AGC,KAGC,-5,America/New_York
7497,Fulton County Airport Brown Field,Atlanta,United States,FTY,KFTY,-5,America/New_York
7498,Tresco Heliport,Tresco,United Kingdom,TSO,EGHT,0,Europe/London
7499,Tarin Kowt Airport,Tarin Kowt,Afghanistan,TII,OATN,4.5,Asia/Kabul
7500,Zaranj Airport,Zaranj,Afghanistan,ZAJ,OAZJ,4.5,Asia/Kabul
7501,Chakcharan Airport,Chaghcharan,Afghanistan,CCN,OACC,4.5,Asia/Kabul
7503,Fuyang Xiguan Airport,Fuyang,China,FUG,ZSFY,8,Asia/Shanghai
7504,Longyan Guanzhishan Airport,Longyan,China,LCX,ZSLD,8,Asia/Shanghai
7506,Xingyi Airport,Xingyi,China,ACX,ZUYI,8,Asia/Shanghai
7508,Liping Airport,Liping,China,HZH,ZUNP,8,Asia/Shanghai
7511,Ohio State University Airport,Columbus,United States,OSU,KOSU,-5,America/New_York
7513,Addison Airport,Addison,United States,ADS,KADS,-6,America/Chicago
7514,Destin Executive Airport,Destin,United States,DTS,KDTS,-6,America/Chicago
7516,Chernobayevka Airport,Kherson,Ukraine,KHE,UKOH,2,Europe/Kiev
7517,Ryans Creek Aerodrome,Stewart Island,New Zealand,SZS,NZRC,12,Pacific/Auckland
7519,Zhijiang Airport,Zhijiang,China,HJJ,ZGCJ,8,Asia/Shanghai
7521,Yarmouth Airport,Yarmouth,Canada,YQI,CYQI,-4,America/Halifax
7522,Kinston Regional Jetport At Stallings Field,Kinston,United States,ISO,KISO,-5,America/New_York
7523,First Flight Airport,Kill Devil Hills,United States,FFA,KFFA,-5,America/New_York
7536,Tarempa Airport,Anambas Islands,Indonesia,MWK,WIOM,7,Asia/Jakarta
7546,Persian Gulf International Airport,Khalije Fars,Iran,PGU,OIBP,3.5,Asia/Tehran
7547,Yasouj Airport,Yasuj,Iran,YES,OISY,3.5,Asia/Tehran
7548,Mosul International Airport,Mosul,Iraq,OSB,ORBM,3,Asia/Baghdad
7549,Tajima Airport,Toyooka,Japan,TJH,RJBT,9,Asia/Tokyo
7550,Amakusa Airport,Amakusa,Japan,AXJ,RJDA,9,Asia/Tokyo
7551,Kikai Airport,Kikai,Japan,KKX,RJKI,9,Asia/Tokyo
7552,Aguni Airport,Aguni,Japan,AGJ,RORA,9,Asia/Tokyo
7557,Bulgan Airport,Bulgan,Mongolia,UGA,ZMBN,8,Asia/Ulaanbaatar
7558,Ulaangom Airport,Ulaangom,Mongolia,ULO,ZMUG,7,Asia/Hovd
7559,Borongan Airport,Borongan,Philippines,BPR,RPVW,8,Asia/Manila
7560,Lubang Airport,Lubang,Philippines,LBX,RPLU,8,Asia/Manila
7563,Kulob Airport,Kulyab,Tajikistan,TJU,UTDK,5,Asia/Dushanbe
7566,Barrow Island Airport,Barrow Island,Australia,BWB,YBWX,8,Australia/Perth
7569,Derby Airport,Derby,Australia,DRB,YDBY,8,Australia/Perth
7570,Walgett Airport,Walgett,Australia,WGE,YWLG,10,Australia/Sydney
7571,Bathurst Island Airport,Bathurst Island,Australia,BRT,YBTI,9.5,Australia/Darwin
7572,Dunk Island Airport,Dunk Island,Australia,DKI,YDKI,10,Australia/Brisbane
7573,Lizard Island Airport,Lizard Island,Australia,LZR,YLZI,10,Australia/Brisbane
7574,Hamilton Airport,Hamilton,Australia,HLT,YHML,10,Australia/Hobart
7575,Halls Creek Airport,Halls Creek,Australia,HCQ,YHLC,8,Australia/Perth
7576,Fitzroy Crossing Airport,Fitzroy Crossing,Australia,FIZ,YFTZ,8,Australia/Perth
7577,Ravensthorpe Airport,Ravensthorpe,Australia,RVT,YNRV,8,Australia/Perth
7579,Provo Municipal Airport,Provo,United States,PVU,KPVU,-7,America/Denver
7580,Steamboat Springs Bob Adams Field,Steamboat Springs,United States,SBS,KSBS,-7,America/Denver
7581,Delta Municipal Airport,Delta,United States,DTA,KDTA,-7,America/Denver
7582,Richfield Municipal Airport,Richfield,United States,RIF,KRIF,-7,America/Denver
7583,Carbon County Regional/Buck Davis Field,Price,United States,PUC,KPUC,-7,America/Denver
7584,Los Alamos Airport,Los Alamos,United States,LAM,KLAM,-7,America/Denver
7586,Lake Havasu City Airport,Lake Havasu City,United States,HII,KHII,-7,America/Phoenix
7587,Winslow Lindbergh Regional Airport,Winslow,United States,INW,KINW,-7,America/Phoenix
7588,Douglas Municipal Airport,Douglas,United States,DGL,KDGL,-7,America/Phoenix
7589,Marakei Airport,Marakei,Kiribati,MZK,NGMK,12,Pacific/Tarawa
7590,Abemama Atoll Airport,Abemama,Kiribati,AEA,NGTB,12,Pacific/Tarawa
7591,Buariki Airport,Buariki,Kiribati,AAK,NGUK,10,\N
7592,Kuria Airport,Kuria,Kiribati,KUC,NGKT,12,Pacific/Tarawa
7593,Arorae Island Airport,Arorae,Kiribati,AIS,NGTR,12,Pacific/Tarawa
7594,Tamana Island Airport,Tamana,Kiribati,TMN,NGTM,12,Pacific/Tarawa
7595,Beru Airport,Beru Island,Kiribati,BEZ,NGBR,12,Pacific/Tarawa
7596,Nikunau Airport,Nikunau,Kiribati,NIG,NGNU,12,Pacific/Tarawa
7597,Butaritari Atoll Airport,Butaritari,Kiribati,BBG,NGTU,12,Pacific/Tarawa
7598,Makin Island Airport,Makin,Kiribati,MTK,NGMN,12,Pacific/Tarawa
7599,Maiana Airport,Maiana,Kiribati,MNK,NGMA,12,Pacific/Tarawa
7600,Nonouti Airport,Nonouti,Kiribati,NON,NGTO,12,Pacific/Tarawa
7601,Tabiteuea South Airport,Tabiteuea,Kiribati,TSU,NGTS,12,Pacific/Tarawa
7610,Whitianga Airport,Whitianga,New Zealand,WTZ,NZWT,12,Pacific/Auckland
7611,Takaka Airport,Takaka,New Zealand,KTF,NZTK,12,Pacific/Auckland
7615,Afutara Aerodrome,Afutara,Solomon Islands,AFT,AGAF,11,Pacific/Guadalcanal
7616,Ulawa Airport,Ulawa,Solomon Islands,RNA,AGAR,11,Pacific/Guadalcanal
7617,Choiseul Bay Airport,Choiseul Bay,Solomon Islands,CHY,AGGC,11,Pacific/Guadalcanal
7618,Santa Ana Airport,Santa Ana,Solomon Islands,NNB,AGGT,11,Pacific/Guadalcanal
7619,Yandina Airport,Yandina,Solomon Islands,XYA,AGGY,11,Pacific/Guadalcanal
7621,Bartow Municipal Airport,Bartow,United States,BOW,KBOW,-5,America/New_York
7627,Fitiuta Airport,Fiti\\'uta,American Samoa,FTI,NSFQ,-11,Pacific/Pago_Pago
7629,Livermore Municipal Airport,Livermore,United States,LVK,KLVK,-8,America/Los_Angeles
7630,Mariposa Yosemite Airport,Mariposa,United States,RMY,KMPI,-8,America/Los_Angeles
7633,Grootfontein Airport,Grootfontein,Namibia,GFY,FYGF,1,Africa/Windhoek
7634,Rundu Airport,Rundu,Namibia,NDU,FYRU,1,Africa/Windhoek
7642,Tasiilaq Heliport,Angmagssalik,Greenland,AGM,BGAM,-3,America/Godthab
7646,Jacqueline Cochran Regional Airport,Palm Springs,United States,TRM,KTRM,-8,America/Los_Angeles
7647,Santa Monica Municipal Airport,Santa Monica,United States,SMO,KSMO,-8,America/Los_Angeles
7648,Bermuda Dunes Airport,Palm Springs,United States,UDD,KUDD,-8,America/Los_Angeles
7649,Scottsdale Airport,Scottsdale,United States,ZSY,KSDL,-7,America/Phoenix
7650,Olympia Regional Airport,Olympia,United States,OLM,KOLM,-8,America/Los_Angeles
7651,Yolo County Davis Woodland Winters Airport,Davis-Woodland-Winters,United States,DWA,KDWA,-8,America/Los_Angeles
7652,Garfield County Regional Airport,Rifle,United States,RIL,KRIL,-7,America/Denver
7653,Shively Field,SARATOGA,United States,SAA,KSAA,-7,America/Denver
7654,DeKalb Peachtree Airport,Atlanta,United States,PDK,KPDK,-5,America/New_York
7655,Monroe County Airport,Bloomington,United States,BMG,KBMG,-5,America/New_York
7656,Witham Field,Stuart,United States,SUA,KSUA,-5,America/New_York
7657,Morristown Municipal Airport,Morristown,United States,MMU,KMMU,-5,America/New_York
7658,Napa County Airport,Napa,United States,APC,KAPC,-8,America/Los_Angeles
7659,Brown Field Municipal Airport,San Diego,United States,SDM,KSDM,-8,America/Los_Angeles
7662,Venice Municipal Airport,Venice,United States,VNC,KVNC,-5,America/New_York
7663,Palm Beach County Glades Airport,Pahokee,United States,PHK,KPHK,-5,America/New_York
7669,Northwest Florida Beaches International Airport,Panama City,United States,ECP,KECP,-6,America/Chicago
7670,San Bernardino International Airport,San Bernardino,United States,SBD,KSBD,-8,America/Los_Angeles
7673,Caruaru Airport,Caruaru,Brazil,CAU,SNRU,-3,America/Fortaleza
7674,Wake Island Airfield,Wake island,Wake Island,AWK,PWAK,-10,Pacific/Johnston
7675,Aeroclube Airport,Nova Iguacu,Brazil,QNV,SDNY,-3,America/Sao_Paulo
7683,San Carlos Airport,San Carlos,United States,SQL,KSQL,-8,America/Los_Angeles
7685,Koszalin Zegrze Pomorskie Air Base,Koszalin,Poland,OSZ,EPKO,1,Europe/Warsaw
7690,Rocky Mount Wilson Regional Airport,Rocky Mount,United States,RWI,KRWI,-5,America/New_York
7692,Soldotna Airport,Soldotna,United States,SXQ,PASX,-9,America/Anchorage
7693,Gillespie Field,El Cajon,United States,SEE,KSEE,-8,America/Los_Angeles
7700,Phan Rang Airport,Phan Rang,Vietnam,PHA,VVPR,7,Asia/Saigon
7701,Na-San Airport,Son-La,Vietnam,SQH,VVNS,7,Asia/Saigon
7702,Truckee Tahoe Airport,Truckee,United States,TKF,KTRK,-8,America/Los_Angeles
7704,Geelong Airport,Geelong,Australia,GEX,YGLG,10,Australia/Hobart
7712,Cobb County-Mc Collum Field,Atlanta,United States,RYY,KRYY,-5,America/New_York
7716,Dell Flight Strip,Dell,United States,4U9,K4U9,-7,America/Denver
7717,Mission Field,Livingston-Montana,United States,LVM,KLVM,-7,America/Denver
7720,Big Timber Airport,Big Timber,United States,6S0,K6S0,-7,America/Denver
7721,Tulip City Airport,Holland,United States,BIV,KBIV,-5,America/New_York
7725,Hernesaari Heliport,Helsinki,Finland,HEN,EFHE,2,Europe/Helsinki
7732,Lakeland Linder Regional Airport,Lakeland,United States,LAL,KLAL,-5,America/New_York
7766,Syangboche Airport,Syangboche,Nepal,SYH,VNSB,5.75,Asia/Katmandu
7767,Indianola Municipal Airport,New York,United States,IDL,KIDL,-6,America/Chicago
7769,French Valley Airport,Murrieta-Temecula,United States,RBK,KF70,-8,America/Los_Angeles
7772,Oristano-Fenosu Airport,Oristano,Italy,FNU,LIER,1,Europe/Rome
7774,Mysore Airport,Mysore,India,MYQ,VOMY,5.5,Asia/Calcutta
7775,Carl R Keller Field,Port Clinton,United States,PCW,KPCW,-5,America/New_York
7776,Dayton-Wright Brothers Airport,Dayton,United States,MGY,KMGY,-5,America/New_York
7777,Richmond Municipal Airport,Richmond,United States,RID,KRID,-5,America/New_York
7778,Findlay Airport,Findley,United States,FDY,KFDY,-5,America/New_York
7782,Penneshaw Airport,Penneshaw,Australia,PEA,YPSH,9.5,Australia/Adelaide
7787,Engels heliport,Ebenhofen,Germany,EBE,EBEN,1,Europe/Brussels
7792,Emporia Municipal Airport,Kempten,Germany,EMP,KEMP,-6,America/Chicago
7805,Bembridge Airport,Bembridge,United Kingdom,BBP,EGHJ,0,Europe/London
7809,Black Hills Airport-Clyde Ice Field,Spearfish-South Dakota,United States,SPF,KSPF,-7,America/Denver
7812,Oksywie Military Air Base,Gdynia,Poland,QYD,EPOK,1,Europe/Warsaw
7817,Olive Branch Airport,Olive Branch,United States,OLV,KOLV,-6,America/Chicago
7821,Zonguldak Airport,Zonguldak,Turkey,ONQ,LTAS,3,Europe/Istanbul
7822,Rocky Mountain Metropolitan Airport,Broomfield-CO,United States,BJC,KBJC,-7,America/Denver
7826,Salem Municipal Airport/McNary Field,Salem,United States,SLE,KSLE,-8,America/Los_Angeles
7827,Tunica Municipal Airport,Tunica,United States,UTM,KUTA,-6,America/Chicago
7830,Kasaba Bay Airport,Kasaba Bay,Zambia,ZKB,FLKY,2,Africa/Lusaka
7831,Hunt Field,Lindau,Germany,LND,KLND,-7,America/Denver
7839,Lawrence J Timmerman Airport,Milwaukee,United States,MWC,KMWC,-6,America/Chicago
7840,Southern Wisconsin Regional Airport,Janesville,United States,JVL,KJVL,-6,America/Chicago
7846,Arlington Municipal Airport,Arlington,United States,GKY,KGKY,-6,America/Chicago
7847,Gwinnett County Briscoe Field,Lawrenceville,United States,LZU,KLZU,-5,America/New_York
7848,Bowling Green Warren County Regional Airport,Bowling Green,United States,BWG,KBWG,-6,America/Chicago
7849,Richard Lloyd Jones Jr Airport,Tulsa,United States,RVS,KRVS,-6,America/Chicago
7853,Al Minhad Air Base,Minhad AB,United Arab Emirates,NHD,OMDM,4,Asia/Dubai
7854,Kirovograd Airport,Kirovograd,Ukraine,KGO,UKKG,2,Europe/Kiev
7856,El Alamein International Airport,Dabaa City,Egypt,DBB,HEAL,2,Africa/Cairo
7857,Bryce Canyon Airport,Bryce Canyon,United States,BCE,KBCE,-7,America/Denver
7861,Chkalovskiy Airport,Shchyolkovo,Russia,CKL,UUMU,3,Europe/Moscow
7862,Tengchong Tuofeng Airport,Tengchong,China,TCZ,ZUTC,8,Asia/Shanghai
7863,Belbek Airport,Sevastopol,Ukraine,UKS,UKFB,3,Europe/Simferopol
7869,New Century Aircenter Airport,Olathe,United States,JCI,KIXD,-6,America/Chicago
7870,Easton Newnam Field,Easton,United States,ESN,KESN,-5,America/New_York
7871,Stafsberg Airport,Hamar,Norway,HMR,ENHA,1,Europe/Oslo
7875,Yuba County Airport,Yuba City,United States,MYV,KMYV,-8,America/Los_Angeles
7880,Halliburton Field,Duncan,United States,DUC,KDUC,-6,America/Chicago
7885,Garner Field,Uvalde,United States,UVA,KUVA,-6,America/Chicago
7886,Lewis University Airport,Lockport,United States,LOT,KLOT,-6,America/Chicago
7888,Buchanan Field,Concord,United States,CCR,KCCR,-8,America/Los_Angeles
7889,Ocean Reef Club Airport,Ocean Reef Club Airport,United States,OCA,07FA,-5,America/New_York
7894,Yushu Batang Airport,Yushu,China,YUS,ZYLS,8,Asia/Shanghai
7902,Oshawa Airport,Oshawa,Canada,YOO,CYOO,-5,America/Toronto
7905,Lahr Airport,Lahr,Germany,LHA,EDTL,1,Europe/Berlin
7908,Springfield-Beckley Municipal Airport,Springfield,United States,SGH,KSGH,-5,America/New_York
7909,Fazenda Palmital Airport,South Aari Atoll,Maldives,MSI,SIAM,-3,America/Sao_Paulo
7911,Herrera Airport,Santo Domingo,Dominican Republic,HEX,MDHE,-4,America/Santo_Domingo
7912,Cooinda Airport,Cooinda,Australia,CDA,YCOO,9.5,Australia/Darwin
7913,Jabiru Airport,Jabiru,Australia,JAB,YJAB,9.5,Australia/Darwin
7924,Hastings Airport,Freetown,Sierra Leone,HGS,GFHA,0,Africa/Freetown
7925,Philip Billard Municipal Airport,Topeka,United States,TOP,KTOP,-6,America/Chicago
7932,Ngari Gunsa Airport,Shiquanhe,China,NGQ,ZUAL,8,Asia/Shanghai
7933,Cochstedt Airport,Cochstedt,Germany,CSO,EDBC,1,Europe/Berlin
7935,Collin County Regional At Mc Kinney Airport,DALLAS,United States,TKI,KTKI,-6,America/Chicago
7936,Chicago Executive Airport,Chicago-Wheeling,United States,PWK,KPWK,-6,America/Chicago
7938,Southwest Washington Regional Airport,Kelso,United States,KLS,KKLS,-8,America/Los_Angeles
7946,Tureia Airport,Tureia,French Polynesia,ZTA,NTGY,-10,\N
7962,Puerto Obaldia Airport,Puerto Obaldia,Panama,PUE,MPOA,-5,America/Panama
7963,Kerch Airport,Kerch,Ukraine,KHC,UKFK,3,Europe/Simferopol
7976,Ukunda Airstrip,Ukunda,Kenya,UKA,HKUK,3,Africa/Nairobi
7978,Wilmington Airpark,Wilmington,United States,ILN,KILN,-5,America/New_York
7979,Marana Regional Airport,Tucson,United States,AVW,KAVQ,-7,America/Phoenix
7980,Casa Grande Municipal Airport,Casa Grande,United States,CGZ,KCGZ,-7,America/Phoenix
7982,Buckeye Municipal Airport,Buckeye,United States,BXK,KBXK,-7,America/Phoenix
7983,Gila Bend Municipal Airport,Gila Bend,United States,E63,KE63,-7,America/Phoenix
7984,McMinn County Airport,Athens,United States,MMI,KMMI,-5,America/New_York
7985,Sterling Municipal Airport,Sterling,United States,STK,KSTK,-7,America/Denver
7986,Rawlins Municipal Airport/Harvey Field,Rawlins,United States,RWL,KRWL,-7,America/Denver
7987,Mackenzie Airport,Mackenzie British Columbia,Canada,YZY,CYZY,-8,America/Vancouver
7990,Essex County Airport,Caldwell,United States,CDW,KCDW,-5,America/New_York
7991,Lee C Fine Memorial Airport,Kaiser Lake Ozark,United States,AIZ,KAIZ,-6,America/Chicago
7998,Thomasville Regional Airport,Thomasville,United States,TVI,KTVI,-5,America/New_York
7999,Henderson Executive Airport,Henderson,United States,HSH,KHND,-8,America/Los_Angeles
8000,Gostomel Airport,Kiev,Ukraine,GML,UKKM,2,Europe/Kiev
8005,Henry Tift Myers Airport,Tifton,United States,TMA,KTMA,-5,America/New_York
8029,Radom Airport,RADOM,Poland,QXR,EPRA,1,Europe/Warsaw
8030,Phoenix Deer Valley Airport,Phoenix ,United States,DVT,KDVT,-7,America/Phoenix
8032,Golden Airport,Golden,Canada,YGE,CYGE,-7,America/Edmonton
8033,Revelstoke Airport,Revelstoke,Canada,YRV,CYRV,-8,America/Vancouver
8042,South Texas Regional Airport at Hondo,Hondo,United States,HDO,KHDO,-6,America/Chicago
8043,Zhongwei Shapotou Airport,Zhongwei,China,ZHY,ZLZW,8,Asia/Shanghai
8050,McKinley National Park Airport,McKinley Park,United States,MCL,PAIN,-9,America/Anchorage
8051,Lake Hood Seaplane Base,Anchorage,United States,LHD,PALH,-9,America/Anchorage
8052,Prospect Creek Airport,Prospect Creek,United States,PPC,PAPR,-9,America/Anchorage
8053,Khwai River Lodge Airport,Khwai River,Botswana,KHW,FBKR,2,Africa/Gaborone
8055,Taichung Airport,Taichung,Taiwan,TXG,RCLG,8,Asia/Taipei
8062,Wheeling Ohio County Airport,Wheeling,United States,HLG,KHLG,-5,America/New_York
8063,Fitzgerald Municipal Airport,Fitzgerald,United States,FZG,KFZG,-5,America/New_York
8069,Ye Airport,Ye,Burma,XYE,VYYE,6.5,Asia/Rangoon
8076,Al Maktoum International Airport,Dubai,United Arab Emirates,DWC,OMDW,4,Asia/Dubai
8077,Aransas County Airport,Rockport,United States,RKP,KRKP,-6,America/Chicago
8083,Okaukuejo Airport,Okaukuejo,Namibia,OKF,FYOO,1,Africa/Windhoek
8084,Mokuti Lodge Airport,Mokuti Lodge,Namibia,OKU,FYMO,1,Africa/Windhoek
8113,St. Peter-Ording Airport,Sankt Peter-Ording,Germany,PSH,EDXO,1,Europe/Berlin
8117,Crisp County Cordele Airport,Cordele,United States,CKF,KCKF,-5,America/New_York
8118,Ormond Beach Municipal Airport,Ormond Beach,United States,OMN,KOMN,-5,America/New_York
8121,Portland Troutdale Airport,Troutdale,United States,TTD,KTTD,-8,America/Los_Angeles
8122,Portland Hillsboro Airport,Hillsboro,United States,HIO,KHIO,-8,America/Los_Angeles
8127,Khost Airport,Khost,Afghanistan,KHT,OAKS,4.5,Asia/Kabul
8143,Montgomery County Airpark,Gaithersburg,United States,GAI,KGAI,-5,America/New_York
8146,Sharana Airstrip,Sharona,Afghanistan,AZ3,OASA,4.5,Asia/Kabul
8147,Pembroke Airport,Pembroke,Canada,YTA,CYTA,-5,America/Toronto
8148,Tsumeb Airport,Tsumeb,Namibia,TSB,FYTM,1,Africa/Windhoek
8149,Suffield Heliport,Suffield,Canada,YSD,CYSD,-7,America/Edmonton
8152,Blumenau Airport,BLUMENAU,Brazil,BNU,SSBL,-3,America/Sao_Paulo
8162,Charlevoix Municipal Airport,Charelvoix,United States,CVX,KCVX,-5,America/New_York
8177,Cornwall Regional Airport,Cornwall,Canada,YCC,CYCC,-5,America/Toronto
8180,Zona da Mata Regional Airport,Juiz de Fora,Brazil,IZA,SDZY,-3,America/Sao_Paulo
8182,Flagler County Airport,Flagler,United States,XFL,KXFL,-5,America/New_York
8187,Morrisville Stowe State Airport,Morrisville,United States,MVL,KMVL,-5,America/New_York
8188,Dallas Executive Airport,Dallas,United States,RBD,KRBD,-6,America/Chicago
8194,Westerly State Airport,Washington County,United States,WST,KWST,-5,America/New_York
8195,Block Island State Airport,Block Island,United States,BID,KBID,-5,America/New_York
8199,Nightmute Airport,Nightmute,United States,NME,PAGT,-9,America/Anchorage
8200,Toksook Bay Airport,Toksook Bay,United States,OOK,PAOO,-9,America/Anchorage
8208,Ittoqqortoormiit Heliport,Ittoqqortoormiit,Greenland,OBY,BGSC,-1,America/Scoresbysund
8209,Vinnytsia/Gavyryshivka Airport,Vinnitsa,Ukraine,VIN,UKWW,2,Europe/Kiev
8215,Decatur County Industrial Air Park,Bainbridge,United States,BGE,KBGE,-5,America/New_York
8217,Kegaska Airport,Kegaska,Canada,ZKG,CTK6,-4,America/Blanc-Sablon
8218,Black Tickle Airport,Black Tickle,Canada,YBI,CCE4,-4,America/Halifax
8219,Silver Springs Airport,Silver Springs,United States,SPZ,KSPZ,-8,America/Los_Angeles
8220,Whiteman Airport,Los Angeles,United States,WHP,KWHP,-8,America/Los_Angeles
8221,Madera Municipal Airport,Madera,United States,MAE,KMAE,-8,America/Los_Angeles
8223,Trail Airport,Trail,Canada,YZZ,CAD4,-8,America/Vancouver
8225,Old Arctic Bay Airport,Arctic Bay,Canada,YAB,CJX7,-6,America/Winnipeg
8227,Birchwood Airport,Belmopan,Belize,BCV,PABV,-9,America/Anchorage
8229,Maripasoula Airport,Maripasoula,French Guiana,MPY,SOOA,-3,America/Cayenne
8230,Saint-Laurent-du-Maroni Airport,Saint-Laurent-du-Maroni,French Guiana,LDX,SOOM,-3,America/Cayenne
8233,Kanas Airport,Burqin,China,KJI,ZWKN,8,Asia/Shanghai
